Capital_Call_Date,Triggering_Investment,Total_Capital_Called_for_Deal,Investor,Investor_Contribution,Cumulative_Contribution,Total_Commitment,Remaining_Commitment
2025-09-30,Bangalore Aero Dynamics,39052250.0,Northbridge Dynasty Trust,969990.0,3063662927.0,5000000000.0,1936337073.0
2025-09-30,Bangalore Aero Dynamics,39052250.0,Aurora Ridge Capital,969990.0,3063662927.0,5000000000.0,1936337073.0
2025-09-30,Bangalore Aero Dynamics,39052250.0,Saffron Gate Assets,969990.0,3063662927.0,5000000000.0,1936337073.0
2025-09-30,Bangalore Aero Dynamics,39052250.0,Redwood Haven Ventures,969990.0,3063662927.0,5000000000.0,1936337073.0
2025-09-30,Bangalore Aero Dynamics,39052250.0,Celestia Heritage Fund,969990.0,3063662927.0,5000000000.0,1936337073.0
2025-09-30,Bangalore Aero Dynamics,39052250.0,Stonewell Family Capital,969990.0,3063662927.0,5000000000.0,1936337073.0
2025-09-30,Bangalore Aero Dynamics,39052250.0,FirstLight Institutional Partners,15772498.0,17342364144.0,81302399434.0,63960035290.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Amelia Chen,1325480.0,13429546453.0,5000000000.0,-8429546453.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Noah Sullivan,1325480.0,13429546453.0,5000000000.0,-8429546453.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Priya Deshmukh,1325480.0,13429546453.0,5000000000.0,-8429546453.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Luca Moretti,1325480.0,13429546453.0,5000000000.0,-8429546453.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Isabella Vargas,1325480.0,13429546453.0,5000000000.0,-8429546453.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Ethan Gallagher,1325480.0,13429546453.0,5000000000.0,-8429546453.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Aisha Mensah,1325480.0,13429546453.0,5000000000.0,-8429546453.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Kenji Watanabe,1325480.0,13429546453.0,5000000000.0,-8429546453.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Sofia Petrovic,1325480.0,6379257093.0,5000000000.0,-1379257093.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Mateo Alvarez,1325480.0,6379257093.0,5000000000.0,-1379257093.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Fatima Al-Sayeed,1325480.0,6379257093.0,5000000000.0,-1379257093.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Julian Becker,1325480.0,6379257093.0,5000000000.0,-1379257093.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Harborview Legacy Partners,1325480.0,6379257093.0,5000000000.0,-1379257093.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Silvercrest Stewardship,1325480.0,6379257093.0,5000000000.0,-1379257093.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Carraway Heritage Capital,1325480.0,6379257093.0,5000000000.0,-1379257093.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Everpine Holdings,1325480.0,6379257093.0,5000000000.0,-1379257093.0
2025-09-30,Sao Paulo Data Systems,53364452.0,BlueMesa Family Investments,1325480.0,3064988407.0,5000000000.0,1935011593.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Marigold Continuum Group,1325480.0,3064988407.0,5000000000.0,1935011593.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Northbridge Dynasty Trust,1325480.0,3064988407.0,5000000000.0,1935011593.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Aurora Ridge Capital,1325480.0,3064988407.0,5000000000.0,1935011593.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Saffron Gate Assets,1325480.0,3064988407.0,5000000000.0,1935011593.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Redwood Haven Ventures,1325480.0,3064988407.0,5000000000.0,1935011593.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Celestia Heritage Fund,1325480.0,3064988407.0,5000000000.0,1935011593.0
2025-09-30,Sao Paulo Data Systems,53364452.0,Stonewell Family Capital,1325480.0,3064988407.0,5000000000.0,1935011593.0
2025-09-30,Sao Paulo Data Systems,53364452.0,FirstLight Institutional Partners,21552937.0,17363917082.0,81302399434.0,63938482352.0
2025-09-30,Montreal Quantum Medics,86916394.0,Amelia Chen,2158851.0,13431705305.0,5000000000.0,-8431705305.0
2025-09-30,Montreal Quantum Medics,86916394.0,Noah Sullivan,2158851.0,13431705305.0,5000000000.0,-8431705305.0
2025-09-30,Montreal Quantum Medics,86916394.0,Priya Deshmukh,2158851.0,13431705305.0,5000000000.0,-8431705305.0
2025-09-30,Montreal Quantum Medics,86916394.0,Luca Moretti,2158851.0,13431705305.0,5000000000.0,-8431705305.0
2025-09-30,Montreal Quantum Medics,86916394.0,Isabella Vargas,2158851.0,13431705305.0,5000000000.0,-8431705305.0
2025-09-30,Montreal Quantum Medics,86916394.0,Ethan Gallagher,2158851.0,13431705305.0,5000000000.0,-8431705305.0
2025-09-30,Montreal Quantum Medics,86916394.0,Aisha Mensah,2158851.0,13431705305.0,5000000000.0,-8431705305.0
2025-09-30,Montreal Quantum Medics,86916394.0,Kenji Watanabe,2158851.0,13431705305.0,5000000000.0,-8431705305.0
2025-09-30,Montreal Quantum Medics,86916394.0,Sofia Petrovic,2158851.0,6381415945.0,5000000000.0,-1381415945.0
2025-09-30,Montreal Quantum Medics,86916394.0,Mateo Alvarez,2158851.0,6381415945.0,5000000000.0,-1381415945.0
2025-09-30,Montreal Quantum Medics,86916394.0,Fatima Al-Sayeed,2158851.0,6381415945.0,5000000000.0,-1381415945.0
2025-09-30,Montreal Quantum Medics,86916394.0,Julian Becker,2158851.0,6381415945.0,5000000000.0,-1381415945.0
2025-09-30,Montreal Quantum Medics,86916394.0,Harborview Legacy Partners,2158851.0,6381415945.0,5000000000.0,-1381415945.0
2025-09-30,Montreal Quantum Medics,86916394.0,Silvercrest Stewardship,2158851.0,6381415945.0,5000000000.0,-1381415945.0
2025-09-30,Montreal Quantum Medics,86916394.0,Carraway Heritage Capital,2158851.0,6381415945.0,5000000000.0,-1381415945.0
2025-09-30,Montreal Quantum Medics,86916394.0,Everpine Holdings,2158851.0,6381415945.0,5000000000.0,-1381415945.0
2025-09-30,Montreal Quantum Medics,86916394.0,BlueMesa Family Investments,2158851.0,3067147258.0,5000000000.0,1932852742.0
2025-09-30,Montreal Quantum Medics,86916394.0,Marigold Continuum Group,2158851.0,3067147258.0,5000000000.0,1932852742.0
2025-09-30,Montreal Quantum Medics,86916394.0,Northbridge Dynasty Trust,2158851.0,3067147258.0,5000000000.0,1932852742.0
2025-09-30,Montreal Quantum Medics,86916394.0,Aurora Ridge Capital,2158851.0,3067147258.0,5000000000.0,1932852742.0
2025-09-30,Montreal Quantum Medics,86916394.0,Saffron Gate Assets,2158851.0,3067147258.0,5000000000.0,1932852742.0
2025-09-30,Montreal Quantum Medics,86916394.0,Redwood Haven Ventures,2158851.0,3067147258.0,5000000000.0,1932852742.0
2025-09-30,Montreal Quantum Medics,86916394.0,Celestia Heritage Fund,2158851.0,3067147258.0,5000000000.0,1932852742.0
2025-09-30,Montreal Quantum Medics,86916394.0,Stonewell Family Capital,2158851.0,3067147258.0,5000000000.0,1932852742.0
2025-09-30,Montreal Quantum Medics,86916394.0,FirstLight Institutional Partners,35103960.0,17399021042.0,81302399434.0,63903378392.0
2025-09-30,Khartoum Desert Industries,62111848.0,Amelia Chen,1542750.0,13433248055.0,5000000000.0,-8433248055.0
2025-09-30,Khartoum Desert Industries,62111848.0,Noah Sullivan,1542750.0,13433248055.0,5000000000.0,-8433248055.0
2025-09-30,Khartoum Desert Industries,62111848.0,Priya Deshmukh,1542750.0,13433248055.0,5000000000.0,-8433248055.0
2025-09-30,Khartoum Desert Industries,62111848.0,Luca Moretti,1542750.0,13433248055.0,5000000000.0,-8433248055.0
2025-09-30,Khartoum Desert Industries,62111848.0,Isabella Vargas,1542750.0,13433248055.0,5000000000.0,-8433248055.0
2025-09-30,Khartoum Desert Industries,62111848.0,Ethan Gallagher,1542750.0,13433248055.0,5000000000.0,-8433248055.0
2025-09-30,Khartoum Desert Industries,62111848.0,Aisha Mensah,1542750.0,13433248055.0,5000000000.0,-8433248055.0
2025-09-30,Khartoum Desert Industries,62111848.0,Kenji Watanabe,1542750.0,13433248055.0,5000000000.0,-8433248055.0
2025-09-30,Khartoum Desert Industries,62111848.0,Sofia Petrovic,1542750.0,6382958695.0,5000000000.0,-1382958695.0
2025-09-30,Khartoum Desert Industries,62111848.0,Mateo Alvarez,1542750.0,6382958695.0,5000000000.0,-1382958695.0
2025-09-30,Khartoum Desert Industries,62111848.0,Fatima Al-Sayeed,1542750.0,6382958695.0,5000000000.0,-1382958695.0
2025-09-30,Khartoum Desert Industries,62111848.0,Julian Becker,1542750.0,6382958695.0,5000000000.0,-1382958695.0
2025-09-30,Khartoum Desert Industries,62111848.0,Harborview Legacy Partners,1542750.0,6382958695.0,5000000000.0,-1382958695.0
2025-09-30,Khartoum Desert Industries,62111848.0,Silvercrest Stewardship,1542750.0,6382958695.0,5000000000.0,-1382958695.0
2025-09-30,Khartoum Desert Industries,62111848.0,Carraway Heritage Capital,1542750.0,6382958695.0,5000000000.0,-1382958695.0
2025-09-30,Khartoum Desert Industries,62111848.0,Everpine Holdings,1542750.0,6382958695.0,5000000000.0,-1382958695.0
2025-09-30,Khartoum Desert Industries,62111848.0,BlueMesa Family Investments,1542750.0,3068690008.0,5000000000.0,1931309992.0
2025-09-30,Khartoum Desert Industries,62111848.0,Marigold Continuum Group,1542750.0,3068690008.0,5000000000.0,1931309992.0
2025-09-30,Khartoum Desert Industries,62111848.0,Northbridge Dynasty Trust,1542750.0,3068690008.0,5000000000.0,1931309992.0
2025-09-30,Khartoum Desert Industries,62111848.0,Aurora Ridge Capital,1542750.0,3068690008.0,5000000000.0,1931309992.0
2025-09-30,Khartoum Desert Industries,62111848.0,Saffron Gate Assets,1542750.0,3068690008.0,5000000000.0,1931309992.0
2025-09-30,Khartoum Desert Industries,62111848.0,Redwood Haven Ventures,1542750.0,3068690008.0,5000000000.0,1931309992.0
2025-09-30,Khartoum Desert Industries,62111848.0,Celestia Heritage Fund,1542750.0,3068690008.0,5000000000.0,1931309992.0
2025-09-30,Khartoum Desert Industries,62111848.0,Stonewell Family Capital,1542750.0,3068690008.0,5000000000.0,1931309992.0
2025-09-30,Khartoum Desert Industries,62111848.0,FirstLight Institutional Partners,25085852.0,17424106894.0,81302399434.0,63878292540.0
2025-09-30,Lagos Horizon Energy,45058872.0,Amelia Chen,1119184.0,13434367238.0,5000000000.0,-8434367238.0
2025-09-30,Lagos Horizon Energy,45058872.0,Noah Sullivan,1119184.0,13434367238.0,5000000000.0,-8434367238.0
2025-09-30,Lagos Horizon Energy,45058872.0,Priya Deshmukh,1119184.0,13434367238.0,5000000000.0,-8434367238.0
2025-09-30,Lagos Horizon Energy,45058872.0,Luca Moretti,1119184.0,13434367238.0,5000000000.0,-8434367238.0
2025-09-30,Lagos Horizon Energy,45058872.0,Isabella Vargas,1119184.0,13434367238.0,5000000000.0,-8434367238.0
2025-09-30,Lagos Horizon Energy,45058872.0,Ethan Gallagher,1119184.0,13434367238.0,5000000000.0,-8434367238.0
2025-09-30,Lagos Horizon Energy,45058872.0,Aisha Mensah,1119184.0,13434367238.0,5000000000.0,-8434367238.0
2025-09-30,Lagos Horizon Energy,45058872.0,Kenji Watanabe,1119184.0,13434367238.0,5000000000.0,-8434367238.0
2025-09-30,Lagos Horizon Energy,45058872.0,Sofia Petrovic,1119184.0,6384077878.0,5000000000.0,-1384077878.0
2025-09-30,Lagos Horizon Energy,45058872.0,Mateo Alvarez,1119184.0,6384077878.0,5000000000.0,-1384077878.0
2025-09-30,Lagos Horizon Energy,45058872.0,Fatima Al-Sayeed,1119184.0,6384077878.0,5000000000.0,-1384077878.0
2025-09-30,Lagos Horizon Energy,45058872.0,Julian Becker,1119184.0,6384077878.0,5000000000.0,-1384077878.0
2025-09-30,Lagos Horizon Energy,45058872.0,Harborview Legacy Partners,1119184.0,6384077878.0,5000000000.0,-1384077878.0
2025-09-30,Lagos Horizon Energy,45058872.0,Silvercrest Stewardship,1119184.0,6384077878.0,5000000000.0,-1384077878.0
2025-09-30,Lagos Horizon Energy,45058872.0,Carraway Heritage Capital,1119184.0,6384077878.0,5000000000.0,-1384077878.0
2025-09-30,Lagos Horizon Energy,45058872.0,Everpine Holdings,1119184.0,6384077878.0,5000000000.0,-1384077878.0
2025-09-30,Lagos Horizon Energy,45058872.0,BlueMesa Family Investments,1119184.0,3069809192.0,5000000000.0,1930190808.0
2025-09-30,Lagos Horizon Energy,45058872.0,Marigold Continuum Group,1119184.0,3069809192.0,5000000000.0,1930190808.0
2025-09-30,Lagos Horizon Energy,45058872.0,Northbridge Dynasty Trust,1119184.0,3069809192.0,5000000000.0,1930190808.0
2025-09-30,Lagos Horizon Energy,45058872.0,Aurora Ridge Capital,1119184.0,3069809192.0,5000000000.0,1930190808.0
2025-09-30,Lagos Horizon Energy,45058872.0,Saffron Gate Assets,1119184.0,3069809192.0,5000000000.0,1930190808.0
2025-09-30,Lagos Horizon Energy,45058872.0,Redwood Haven Ventures,1119184.0,3069809192.0,5000000000.0,1930190808.0
2025-09-30,Lagos Horizon Energy,45058872.0,Celestia Heritage Fund,1119184.0,3069809192.0,5000000000.0,1930190808.0
2025-09-30,Lagos Horizon Energy,45058872.0,Stonewell Family Capital,1119184.0,3069809192.0,5000000000.0,1930190808.0
2025-09-30,Lagos Horizon Energy,45058872.0,FirstLight Institutional Partners,18198464.0,17442305358.0,81302399434.0,63860094076.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Amelia Chen,1996557.0,13436363795.0,5000000000.0,-8436363795.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Noah Sullivan,1996557.0,13436363795.0,5000000000.0,-8436363795.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Priya Deshmukh,1996557.0,13436363795.0,5000000000.0,-8436363795.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Luca Moretti,1996557.0,13436363795.0,5000000000.0,-8436363795.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Isabella Vargas,1996557.0,13436363795.0,5000000000.0,-8436363795.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Ethan Gallagher,1996557.0,13436363795.0,5000000000.0,-8436363795.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Aisha Mensah,1996557.0,13436363795.0,5000000000.0,-8436363795.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Kenji Watanabe,1996557.0,13436363795.0,5000000000.0,-8436363795.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Sofia Petrovic,1996557.0,6386074435.0,5000000000.0,-1386074435.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Mateo Alvarez,1996557.0,6386074435.0,5000000000.0,-1386074435.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Fatima Al-Sayeed,1996557.0,6386074435.0,5000000000.0,-1386074435.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Julian Becker,1996557.0,6386074435.0,5000000000.0,-1386074435.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Harborview Legacy Partners,1996557.0,6386074435.0,5000000000.0,-1386074435.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Silvercrest Stewardship,1996557.0,6386074435.0,5000000000.0,-1386074435.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Carraway Heritage Capital,1996557.0,6386074435.0,5000000000.0,-1386074435.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Everpine Holdings,1996557.0,6386074435.0,5000000000.0,-1386074435.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,BlueMesa Family Investments,1996557.0,3071805749.0,5000000000.0,1928194251.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Marigold Continuum Group,1996557.0,3071805749.0,5000000000.0,1928194251.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Northbridge Dynasty Trust,1996557.0,3071805749.0,5000000000.0,1928194251.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Aurora Ridge Capital,1996557.0,3071805749.0,5000000000.0,1928194251.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Saffron Gate Assets,1996557.0,3071805749.0,5000000000.0,1928194251.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Redwood Haven Ventures,1996557.0,3071805749.0,5000000000.0,1928194251.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Celestia Heritage Fund,1996557.0,3071805749.0,5000000000.0,1928194251.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,Stonewell Family Capital,1996557.0,3071805749.0,5000000000.0,1928194251.0
2025-10-31,Johannesburg Fintech Nexus,80382339.0,FirstLight Institutional Partners,32464974.0,17474770331.0,81302399434.0,63827629103.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Amelia Chen,2093061.0,13438456857.0,5000000000.0,-8438456857.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Noah Sullivan,2093061.0,13438456857.0,5000000000.0,-8438456857.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Priya Deshmukh,2093061.0,13438456857.0,5000000000.0,-8438456857.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Luca Moretti,2093061.0,13438456857.0,5000000000.0,-8438456857.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Isabella Vargas,2093061.0,13438456857.0,5000000000.0,-8438456857.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Ethan Gallagher,2093061.0,13438456857.0,5000000000.0,-8438456857.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Aisha Mensah,2093061.0,13438456857.0,5000000000.0,-8438456857.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Kenji Watanabe,2093061.0,13438456857.0,5000000000.0,-8438456857.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Sofia Petrovic,2093061.0,6388167497.0,5000000000.0,-1388167497.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Mateo Alvarez,2093061.0,6388167497.0,5000000000.0,-1388167497.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Fatima Al-Sayeed,2093061.0,6388167497.0,5000000000.0,-1388167497.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Julian Becker,2093061.0,6388167497.0,5000000000.0,-1388167497.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Harborview Legacy Partners,2093061.0,6388167497.0,5000000000.0,-1388167497.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Silvercrest Stewardship,2093061.0,6388167497.0,5000000000.0,-1388167497.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Carraway Heritage Capital,2093061.0,6388167497.0,5000000000.0,-1388167497.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Everpine Holdings,2093061.0,6388167497.0,5000000000.0,-1388167497.0
2025-10-31,Vancouver Coastal Energy,84267650.0,BlueMesa Family Investments,2093061.0,3073898810.0,5000000000.0,1926101190.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Marigold Continuum Group,2093061.0,3073898810.0,5000000000.0,1926101190.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Northbridge Dynasty Trust,2093061.0,3073898810.0,5000000000.0,1926101190.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Aurora Ridge Capital,2093061.0,3073898810.0,5000000000.0,1926101190.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Saffron Gate Assets,2093061.0,3073898810.0,5000000000.0,1926101190.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Redwood Haven Ventures,2093061.0,3073898810.0,5000000000.0,1926101190.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Celestia Heritage Fund,2093061.0,3073898810.0,5000000000.0,1926101190.0
2025-10-31,Vancouver Coastal Energy,84267650.0,Stonewell Family Capital,2093061.0,3073898810.0,5000000000.0,1926101190.0
2025-10-31,Vancouver Coastal Energy,84267650.0,FirstLight Institutional Partners,34034180.0,17508804512.0,81302399434.0,63793594922.0
2025-10-31,Toronto Arctic Capital,15433221.0,Amelia Chen,383334.0,13438840191.0,5000000000.0,-8438840191.0
2025-10-31,Toronto Arctic Capital,15433221.0,Noah Sullivan,383334.0,13438840191.0,5000000000.0,-8438840191.0
2025-10-31,Toronto Arctic Capital,15433221.0,Priya Deshmukh,383334.0,13438840191.0,5000000000.0,-8438840191.0
2025-10-31,Toronto Arctic Capital,15433221.0,Luca Moretti,383334.0,13438840191.0,5000000000.0,-8438840191.0
2025-10-31,Toronto Arctic Capital,15433221.0,Isabella Vargas,383334.0,13438840191.0,5000000000.0,-8438840191.0
2025-10-31,Toronto Arctic Capital,15433221.0,Ethan Gallagher,383334.0,13438840191.0,5000000000.0,-8438840191.0
2025-10-31,Toronto Arctic Capital,15433221.0,Aisha Mensah,383334.0,13438840191.0,5000000000.0,-8438840191.0
2025-10-31,Toronto Arctic Capital,15433221.0,Kenji Watanabe,383334.0,13438840191.0,5000000000.0,-8438840191.0
2025-10-31,Toronto Arctic Capital,15433221.0,Sofia Petrovic,383334.0,6388550831.0,5000000000.0,-1388550831.0
2025-10-31,Toronto Arctic Capital,15433221.0,Mateo Alvarez,383334.0,6388550831.0,5000000000.0,-1388550831.0
2025-10-31,Toronto Arctic Capital,15433221.0,Fatima Al-Sayeed,383334.0,6388550831.0,5000000000.0,-1388550831.0
2025-10-31,Toronto Arctic Capital,15433221.0,Julian Becker,383334.0,6388550831.0,5000000000.0,-1388550831.0
2025-10-31,Toronto Arctic Capital,15433221.0,Harborview Legacy Partners,383334.0,6388550831.0,5000000000.0,-1388550831.0
2025-10-31,Toronto Arctic Capital,15433221.0,Silvercrest Stewardship,383334.0,6388550831.0,5000000000.0,-1388550831.0
2025-10-31,Toronto Arctic Capital,15433221.0,Carraway Heritage Capital,383334.0,6388550831.0,5000000000.0,-1388550831.0
